Recipient,"FakeColumn","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Malaysia",,"-0.6","-16.5","1.49","14.41","1.07","2.08","0.1","0.01","0.06",,"0.11",,"5.16","9.55","0","0.01",,,"0","-48.33","0.49",,,"0.26","0.34",,"0.01",,,"-0.25","0.73","0.08","8.56","4.54","1.9",,,,,,,,,,,"0.05",,,"0.03",,,,"0.08","1","0.24","0.08",,,,,,,,,,,,,,,,,"2.74",,"0.24",,"0.2","0.01","0.25",,,"0.4",,"0.91",,,,,,"0.72",,,,,,,"9.77",,,,,,,,"8.66","1.11",,,,,,,,,"0.98",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-20.46","23.99",
"Maldives",,"23.99","16.34","-4.5","12.14",,"3.46","0.06","-0.2","0.11",,"0.02",,"4.22","0.81","0",,,,,"7.27","0.09",,,"0.05","0",,,,,,"0.09",,"0.28","0.08","1.18",,,,,,,,"-1.79",,,,,,"0",,,,"0.17",,"0.01","-0.05",,"-0.43","-0.43","0.01",,,,"-0.36","-0.36",,,,,,,"0.36","4.39",,,"0.48","0.1",,"0.41",,,"0.45",,"1.22",,,,,,"1.73",,"4.88","4.88",,"4.88",,"2.1",,,,,,"0.08",,"0.92",,,,,"-0.39","1.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.77","5.29",
"Mali",,"1201.64","656.65","12.74","532.26","14.97","0.22","0.27","21.63","87.95",,"22.17","0.84","148.33","43.45",,,,"1.37","4.12","20.96","9.15","14.1","37.47",,"17.23","0.01",,,"0.03","9.03","31.07","34.28","-9.48","162.43","150.8",,,,,,"0",,"9.2",,,,,,,,,,,,"0.71","5.35",,"3.27","3.27","59.24","57.88","0.03","57.85",,,,,,,,,"1.36","38.3",,"0.38","5.87","0.22","0.47","3.91",,,"2.72","0.33","13.88",,"4.13",,,"4.72","1.66",,"232.83","232.83",,"232.83",,"47.82","4.37","5.2",,,,"0.04","20.96","4.42","17.75",,"0.04",,,"-4.97",,,,,,,"10.4",,"1.46",,,"3.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"457.76","324.42",
"Malta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marshall Islands",,"57.06","55.09","2.76","-0.78",,"3.58",,,,,,,,"0.06",,,,,,"5.52","0.02",,,"0.05",,,,,,,"0",,,"45.86",,,,,,,,,,,,,,,,,,,"0.05",,,"2.71",,,,"-2.42",,,,"-2.42","-2.42",,,,,,,,"0.44",,,,"0.11",,"0.08",,,,,,,,,,,"0.24",,"1.2","1.2",,"1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.44","0.05",
"Mauritania",,"329.46","100.66","75.34","153.47","1.28","0.05",,"0.65","0.77",,,"0.23","18.43","17.06",,,,"0.26","2.07","19.92",,"0.11",,,"0.77","0.02",,,,"14.76","0.65","0.68","0.18","24.05","37.25",,,,,,,,"7.92",,,,,,,,,,"0.01",,"12.7","43.24",,"-4.43","-4.43","5.28","2.59",,"2.59",,,,,,,,,"2.69","16.63",,"0.89","3.57","0.23","0.15","1.84",,,"1.12","2.27","3.1",,,,,"1.97","1.48",,"12.83","12.83",,"12.83",,"85.9",,,"78.48",,,,"5.58","4.47","1.01",,,,,"-3.63",,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,"0.98",,,,,,,,,,,,,,"82.48","54.42",
"Mauritius",,"78.42","38.67","0.14","39.61",,"0.59","0.02",,"0.04",,,"1.48","36.14","-0.6",,"0.01",,,,"-0.47","0.01",,,"0.1",,,,,,,"0.01",,"1.19","0.16","34.63",,,,,,,,,,,,,,"0.11",,,,"0.04",,,,,,,"0.49","0.49","0.63","-0.14",,,,,,,,,,"1.51",,"0.6","-0.6","0.11",,"0.52",,,"0.12",,,,,,,,"0.76",,,,,,,"2.98","1.88","-0.08",,,,,,"1.02","0.34",,,,"-0.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.45","38.25",
"Mayotte",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mekong Delta Project",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mexico",,"321.07","256.48","1.16","63.44","4.06","1.12","1.91","0.05","1.14","0.01","2.73","4.87","-9.86","102.67","0.04","0.04",,"0.03","0.93","-125.87","0.38",,"0.08","0.14","2.87","0.05","0.1",,,"-1.66","0.39","0.54","19.75","254.04","10.56",,,,,,"0.9",,,,,,,,"0.05",,,,"0.06",,"0.09","0.06",,,,"13.06",,,,,,"13.06","13.06",,,,,,"7.77",,"0.62","0.59","2.14","0.02","0.14",,,"1.07","1.83","1.35",,,,,,,,,,,,,"32.05",,,,,,"5.55",,"26.09",,"0.41",,,,,,,,,,,"1.03",,,,,"0.3",,,,,,,,,,,,,,,,,"2.73",,,,,,,,,,,,"242.8","122.12",
"Micronesia",,"81.39","75","1.79","4.61",,"2.83",,,,,,,"0.01","0.02",,,,,,"11.2","0.11",,,"0.46",,,,,,,,,,"60.37","0.06",,,,,,,,,,,,,,,,,,,,,"1.79",,,,"0.32",,,,"0.32","0.32",,,,,,,,"0.6",,,,,,,,,,,,,,,,,"0.6",,"2.62","2.62",,"2.62",,"1.01",,,,,,,,"1.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.6","0.02",
"Moldova",,"312.58","198.74","23.26","90.58","2.97",,"6.78","0.01","0.51","4.07","5.53","1.39","4.46","10.36","0.44","0.1",,,"0.23","37.01","0.48","0.1","0.33",,"5.64","2.46","0","0.85","0.15","0.01","11.61","15.45","1.97","88.8","70.29",,"0.31",,,"0.99","0.79",,,"0.12",,"0.07",,,"18.47","0.68",,,,,"1.83",,,"-30.22","-30.22","2.31",,,,,,,,,,"2.31",,,"5.89",,"0.07","2.99","0.33","0.06","0.36",,,"0.42",,"0.97",,,,,,"0.7",,"30.21","30.21",,"30.21",,"12.11",,,,,,,"1.18","2.84","5.98",,,,,,"2.11",,,,,,"2.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143.34","50.85",
"Mongolia",,"236.34","196.67","2.36","37.3","4.06","10.41","8.72","0","1.07","1.62",,"0.57","2.07","22.39",,"0.49",,"0.01","0.24","87.01","24.2","3.09",,"0.22","0.52","0.3",,"0.07",,"-1.03","0.02","24.7","0.97","9","6.93",,,,,,"0",,"-0.44",,,"0",,,"0.04","0.23",,,"0.03",,"3.07","-0.58",,,,"8.6",,,,"8.6","8.6",,,,,,,,"8.65",,"0.5","1.78","1.01","0.01","0.93",,,"1.63",,"1.36",,,,,,"1.43",,"4.23","4.23",,"4.23",,"8.89","0.86",,,,,"0.2","0.22","4.3","3.77","0.43",,,"-0.89",,,,,,,,"0.22",,,,,,,,,,,,,,,,,,,,"3.83",,,,,,,,,,,,,,"122.76","39.53",
"Montenegro",,"99.96","16.67","18.11","65.18",,"0.01","0.93","0","0.04","0.22","0","0","-0.22","10.41","0.25","0.28",,"0.03","0.58","0.4",,"0.01",,,"0.16","-0.73","0.01","0.07","1.73","-1.06","0.2","0.03","1.54","1.77","64.77",,,,,,,,,,,"0",,,,,,,,,"3.36","14.75",,,,,,,,,,,,,,,,,"3.91",,"0.6",,"0.11",,"0.19",,,,"1.84","0.93",,,,,,"0.24",,"-6.4","-6.4",,"-6.4",,"2.89",,,,,,,,"0.78",,,,,,,"2.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.53","14.27",
"Montserrat",,"52.39","50.59",,"1.79",,,,,,,,,,,,,,,,,"0.01",,,,,,,,,,,,"50.58",,"0",,,,,,,,,,,,,,,,,,,,,,,,,"1.72",,,,,,,,,"1.72",,,,"0.07",,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.58","50.58",
"Morocco",,"1518.28","685.35","179.33","653.6","0.31","0.06","0.26","15.45","3.73","0.02","0.54","0.3","213.94","351.92","0.07","0.14",,,"-2.07","34.43","5.81","0.2","1.07",,"0.38","0.02","10.95",,"0.03","17.66","0.28","9.67","5.46","15.02","348.66",,,,,,"0.08",,"67.62",,,"0","0.01",,"0.85","0.6",,,"0.02",,"0.64","72.66",,,,"-3.87","-1.21","0.32","-1.52",,,,,,,,,"-2.66","9.06",,"0.62","0.97","0.53","0.48","0.72",,,"1.3","1.53","1.72",,,,,,"1.19",,,,,,,"299.75","2.91",,"42.46",,,"239.84",,"5.92","1.65",,,,,"6.98",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.31",,,,,,,,,,,,,,"622.44","616.23",
"Mozambique",,"1819.12","1059.53","11.93","747.67","24.22","3.38","5.58","18.98","42.42","0.07","49.19","26.33","59.87","77.8",,"0","3.22","40.92","19.56","62.65","42.29",,"35.08",,"32.75",,"18.97",,,"11.47","90.72","39.59","77.13","301.56","71.38",,,,,,,,"-1.59",,,,,,,"8",,,"0.11",,"0.04","1",,"86.9","86.9","56.04","50.23",,"50.23",,,,,,,,,"5.81","48.52",,"0.34","7.69","0.67","1.28","7.12",,,"4.65","1.93","18.28",,,,,"4.86","1.71",,"346.21","346.21",,"346.21",,"138.61",,"5.94",,,,"1.38","26.78","4.18","97.17",,,,"3.9","-0.74",,,,,,,"10.82",,"1.14",,,"1.71",,,"10.54",,,,,,,,,,,,,,,,,,,,,,,,,,"640.99","531.68",
"Myanmar",,"1168.5","880.11","7.27","281.13","5.94","55.43","0.23","0.25","12.61","0.71","7.44","9.06","4.15","18.57",,"0.01",,"1.26","7.11","351.13","21.23","1.25","1.28","4.53","31.8","0.29",,,,"0","23.89","40.3","174.02","113.56","120.1",,,,,,"0.06",,,,,,,,,"0.08",,,"2","0.44","3.67","1.01",,,,"-9.02",,,,"-9.02","-9.02",,,,,,,,"43.6",,"0.4","1.92","1.69","0.96","9.35",,,"5.11",,"18.06",,"1.99",,,"0.59","3.53",,"69.97","69.97",,"69.97",,"56.48",,,,,,,"16.26","3.15","40.06",,,,,"-2.99",,,,"0.02",,,"5.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"681.14","249.53",
"Namibia",,"142.38","113.23","-0.79","29.94","0.56","0.41","0.03","0.08","-0.02","0.05",,"4.27","-1.56","49.73",,"0.04",,,"0.02","-3.85","0.02","0.11",,"0.03","1.41",,"0.35",,,"-2.09","1.08","0.44","0.45","62.21","13.74",,,,,,,,"-1.5",,,,,,"0","0.06",,,,,"0.65","0.01",,,,"-0.4","-0.4","0.35","-0.76",,,,,,,,,,"6.45",,"0.21",,"0.5","0.64","0.49",,,"0.97","0.45","1.24",,,,,,"1.95",,,,,,,"10.15",,"-0.81",,,,,,"3.35","7.7",,,,"-0.09",,,,,,,,"0.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.99","52.58",
"Nauru",,"31.25","27.85","2.29","1.1",,"23.43",,,,,,,,,,,,,,"2.69",,,,"1.73",,,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,"2.29",,,,"0.37",,,,"0.37","0.37",,,,,,,,"0.1",,,,,,"0.02",,,,,,,,,,,"0.08",,,,,,,"0.53",,,,,,,,"0.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.69",,
"Nepal",,"1224.44","666.47","9.54","548.43","7.11","36.31","4.5","0.98","29.09","0.84","21.48","26.82","1.22","38.87","0","0","0.3","0.56","2.69","48.82","17.56","2.38","9.8","2.9","61.03","0.16",,"0.12","0.06","1.35","9.81","52.66","134.77","161.38","47.96","0.07","0.04",,,"0.06","6.65","0.2","-0.11","0.02",,"0.02",,,"0.06",,,,"0.44","0.5","0.55","1.38",,"35.92","35.92","84.99",,,,"84.99","84.99",,,,,,,,"41.28",,"0.38","2.55","1.72","0.63","8.07",,,"4.38","5.06","5.83",,"2.76",,,"5.67","4.24",,"273.56","273.56",,"273.56",,"64.72","2.34",,,,,"0.94","29.7","4.9","18.63","0.04",,,"-0.44","8.59",,,,,,,"5.31",,"0.63",,,"0.5",,,,,,"0.1",,,,,"0.22",,,,,,"0.34",,,,,,,,,,,,"416.85","256.42",
"Netherlands Antilles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"New Caledonia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nicaragua",,"457.92","150.51","4.57","302.85","0.93","0.23","1.85","2.15","13.91","0.01","0.37","1.84","0.71","11.65","0.01","0",,"1.38","1.06","16.47","10.43","7.82",,,"7.1","0.01","0.01",,,"9.18","1.99","21.15","0.24","40.94","47.98",,,,,,"0",,,,,,,,,"4.56",,,,,,,,"-26.83","-26.83","194.05",,,,,,"194.05","194.05",,,,,,"9.19",,"0.17","4.43","0.36","0.01","1.47",,,"1.27",,"1.37",,,,,"0.1",,,"61.44","61.44",,"61.44",,"17.01","0.36",,,,,,"2.62","3.55","5.06",,,,"0.89","4.53",,,,,,,"0.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.99","40.28",
"Niger",,"869.28","338.5","11.49","519.28","7.82","0.27","0.03","17.13","10.53","0.08","12.41","0.03","51.18","24.42",,"0",,"2.16","2.66","27.69","0.53","23.64",,,"11.2",,,,,"7.4","5.52","29.73",,"111.9","227.2",,,,,,,,"0.65",,,,,,,,,,,,"8.9","0.65",,"44.12","44.12","47.8","45.99","0.01","45.98",,,,,,,,,"1.81","58.3",,"0.15","6.87","0.5","0.37","8.16",,,"3.64",,"19.7",,"0.55",,,"15.9","2.45",,"93.41","93.41",,"93.41",,"48.47",,"-0.74",,,,"2.62","30.52","3.81","15.02",,,,,"-2.77",,,,,,,"5.75",,,,,"2.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"228.38","146.65",
"Nigeria",,"2431.54","1124.44","1","1306.1","215.94","2.09","0.78","0.34","28.77","0.02","0.69","0.22","32.63","34.24","0.02","0.95",,"1.3","0.72","85.32","5.53","0.83","7.44","0.17","17.65","0.02",,,,"0.05","5.25","7.42","401.35","490.64","100.44",,,,,,"0.06",,,,,,,,"0.53",,,,"0.02",,"0.06","0.34",,,,"97.18","96.89","0.71","96.18",,,,,,,,,"0.3","87.97",,"0.4","10.98","0.58","2.64","9.86",,,"7.4","1.39","48.95",,,,,,"5.77",,"709.24","709.24",,"709.24",,"311.27",,"0.18",,,,"0.22","130.34","4.66","175.88",,,,,,,,,,,,"215.5",,"0.16",,,"0.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1073.67","486.85",
"Niue",,"19.58","19.28",,"0.3",,"2.39",,,,,,,,,,,,,,"0.07","0.1",,,"16.72",,,,,,,,,,,"0.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.06",,,,,,"0",,,,,,,,,,,"0.06",,,,,,,"0.04",,,,,,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07",,
"North Macedonia",,"214.32","46.36","25.91","142.05",,"0.01","1.84",,"0.43","0.36",,"0.11","2.35","1.31","0.25","0.11",,"0.02","-0.77","-2.71",,"0",,,"2.39","0.06","0.02","0.11","2.53","-0.18","-1.52","16.82","3.28","19.54","136",,"0.11",,,"0.04",,,,,,"0.01","0",,"0.21",,,,,,"25.55",,,,,"4.88",,,,,,,,,,"4.88",,,"2.55",,"0.1","-0.54","0.18",,"0.58",,,"0.41","0.39","0.98",,,,,,"0.45",,"-12.88","-12.88",,"-12.88",,"11.49",,,,,,,,"1.05","4.13",,,,,,"6.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.43","9.88",
"Northern Mariana Islands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pakistan",,"3764.02","1687.55","137.89","1938.57","49.08","52.83","2.1","0.01","34.26","0.01","15.84","0.69","6.46","98.89","0.1","0.03",,"0.57","1.57","99.57","5.74","0.59","6.42",,"13.15","0.05",,,,"-0.03","12.57","18.94","571.1","746.1","123.49","0.05",,,,,,"0.09","35.18",,,"0.01",,,"0.12",,,,"1.25",,"1.93","82.77",,,,"124.39",,,,"128.92","128.92",,,,,,,"-4.53","64.96",,"1.3","11.13","1.41","0.73","7.42",,,"6.72",,"26.57",,,,,"7.04","2.65",,"1463.95","1463.95",,"1463.95",,"161.78","0.32",,,,,,"101.33","7.18","42.12",,,,"-0.57","11.41",,,,,,,"49.04",,,,,,,,,,,,,,,,"0.04",,,,,,,,,,,,,,,,,,"1557.95","716.97",
"Palau",,"13.93","8.62","4.49","0.82",,"2.02",,,,,,,,"0.07",,,,,"0.25","3.51","0.07",,,"0.04",,,,,,,,,,"2.66",,,,,,,,,,,,,,,,,,,"0",,,"4.49",,,,"0.45",,,,"0.45","0.45",,,,,,,,"0.19",,"0.08",,"0.02",,"0",,,,,,,,,,,"0.09",,,,,,,"0.18",,,,,,,,"0.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.49","0.32",
"Panama",,"10.25","-3.19","0.32","13.12","0.07","0.21","0.01",,"0.64","0.03",,"0.02","0.26","0.53",,"0",,,"0.17","-11.26","-0.34","0.05","0.08",,,,"0",,,"-3.63","0.01","0.34","2.86","6.85","3.13",,,,,,"0.17",,,,,,,,,,,,"0.01",,"0.13","0.01",,,,"2.2",,,,,,"2.2","2.2",,,,,,"2.75",,"0.42",,"0.3","0.02","0.34",,,"0.53",,"0.77",,,,,"0.37",,,,,,,,"5.04",,,,,,,,"3.12","1.93",,,,,,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.04","0.38",
"Papua New Guinea",,"591.39","455.28","0.03","136.09","2.27","416.45","0.76","0",,,,,"0","0.89",,,,,,"3.7","1.8",,,"19.64","2.44","0.05",,,,"0.06",,,"1.45","8.04","21.87",,,,,,"0.03",,,,,,,,,,,,,,,,,,,"50.76",,,,"50.76","50.76",,,,,,,,"11.9",,,"1.19","0.19","1.08","1.45",,,"1.89",,"2.66",,"1.55",,,,"1.9",,"23.87","23.87",,"23.87",,"27.68","1.65",,,,,"0.17","8.87","2.64","14.99",,,,,"-0.64",,,,,,,"2.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.08","3.22",
"Paraguay",,"60.18","33.59","0.09","26.5",,"0.32","0.22","0","0.36","0.02",,"0.31","0.73","3.54",,,,,"0.83","-6.26","11.54","0.11",,"0.47","0.83","0.02",,,,"1.46","1.42","0.51","0.75","16.39","0.59",,,,,,"0.03",,,,,,,,"0",,,,"0.05",,,"0.01",,,,"16.16",,,,,,"16.16","16.16",,,,,,"3.08",,"0.32","-0.54","0.92","0.01","0.7",,,"0.79",,"0.89",,,,,,,,,,,,,"6.67",,,,,,,,"2.02","6.02",,,,,"-1.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.35","9.42",
"Peru",,"334.83","293.6","0.36","40.87","1.54","1.39","0.71","15.06","25.63","0.19","1.19","1.79","51.79","38.96","0.01","0",,"0.52","4.77","-39.48","9.89","1.44","-0.61","0.73","4.87","0.01","0.04","0.02",,"4.12","2.26","30.41","3.3","134.59","27.4",,,,,,"0.14",,,,,,"0.03",,"0.01",,,,"0.03",,"0.12","0.03",,,,"4.94",,,,,,"4.94","4.94",,,,,,"4.13",,"0.15","-0.76","0.84","0.87","0.38",,,"1.37",,"1.28",,,,,,,,,,,,,"4.41",,,,,,,,"7.31","-2.97","0.11",,,,"-0.03",,,,,,,"1.08",,,,,,,,,,,,,,,,,,,,,,"0.47",,,,,,,,,,,,"219.56","125.56",
"Philippines",,"514.95","533.88","-0.32","-18.62","3.75","92.5","0.38","4.81","15.79","0.05","0.34","0.79","-13.79","32.56",,"0.04","0.04","0.5","3.83","70.3","44.04","1.49",,"6.43","1.74","0.03",,,,"1.21","5.02","1.61","13.93","250.25","10.33",,,,,"0.04","0.03",,"-1.21",,,"0","0",,"0",,,,"0.23",,"0.8","0.14",,,,"-88.9",,,,"-88.9","-88.9",,,,,,,,"19.69",,"0.35","3.88","1.71","0.35","1.78",,,"3.85","0.45","3.96",,"0.76",,,"0.52","2.08",,"-6.95","-6.95",,"-6.95",,"47.22",,,,,,,,"5.62","36.63","0.77",,"0.1","-3.99","8.1",,,,"0.11",,,"3.39",,,,,"0.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"372.87","51.17",
"Qatar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rwanda",,"1088.44","555.26","9.29","523.89","6.47","1.55","0.1","35.88","3.05","0.04",,"0.07","4.45","33.43",,"0",,"2.37","2.64","16.39","20.93","0.39","40.83","0.21","2.2","0.12","0.22","0.03","0.03","0.55","32.22","4.75","154.76","198.04","22.98",,,,,,"0.02",,"5.68",,,,,,"0.01",,,,,,,"0.59",,"-2.64","-2.64","41.99","41.99","0.12","41.88",,,,,,,,,,"36.37",,"0.01","9.08","0.4","0.78","6.64",,,"2.32","4.21","7.74",,,,,"2.92","2.26",,"292.28","292.28",,"292.28",,"132.92","3.62","5.17",,,,,"11.47","3.07","105.73","0.73","0.12",,"0.8","2.2",,,,"0.22",,,"5.71",,,,,,,,"0.54",,,,,,,,,,,,,,,,,,,,,,,,,,"412.77","308.15",
"Saint Helena",,"81.92","81.71",,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.71",,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.11",,,,,,,,,,,,,,,,,"0.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.71","81.71",
"Saint Kitts and Nevis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Lucia",,"13.76","3.86","-1","10.89",,"0.17",,,"0.13",,,,"-0.13","0.01",,,,,"0","3.06","0.22",,,"0.1",,,,,,,"0.01",,"0.27","0.02","4.48",,,,,,"0",,"-1",,,,,,,,,,,,,,,"-1.93","-1.93","4.29",,,,,,,,,"4.29",,,,"-0.02",,,"-0.1","0.08",,,,,,,,,,,,,,,"2.34","2.34",,"2.34",,"1.73",,,,,,"0.56",,"1.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.36","0.16",
