Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Burundi","","575.75","264.04","0.1","311.61","0.96","0.16","0.38","52.19","6.06",,"7.73","0.46","15.96","27.9","0.07",,,"2.3","4.4","20.42",,"0.64","18.31",,"25.11",,,,"0.09","5.7","4.61","9.58","14.42","47.55","131.05",,,,,,,,,,,,,,,,,,"0.05",,"0.05",,,"20.36","20.36","12.63","12.63",,"12.63",,,,,,,,,,"43.51",,,"3.84",,"0.44","11.46",,,"2.38","0.04","9.87",,"9.47",,,"6.01",,,"61.06","61.06",,"61.06",,"43",,"-0.86",,,,,"5.37","1.34","27.76",,,,,"9.39",,,,,,,"0.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.71","155.16",
"Cabo Verde","","196.77","161.92","-0.44","35.29",,,"2.53","0.38","0.68",,,,"3.89","-0.29",,,,,"3.48","17.87",,"14.24","6.23",,"0.04",,"53.47",,"0.04","20.91","0.61","0.71","0.72","36.41","22.56",,,,,,,,"-0.44",,,,,,,,,,,,,,,"-1.52","-1.52","7.22","7.22",,"7.22",,,,,,,,,,"4.55",,,"1.54",,,"0.72",,,"1.41",,"0.73",,,,,"0.15",,,"0.49","0.49",,"0.49",,"1.99",,"0.4",,,,,,"1.46",,,,,"-0.06","0.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.76","106.21",
"Cambodia","","637.93","476.79","5.71","155.43","8.33","48.5","0.01","9.24","10.93","2.76","16.45","7.88","29.78","37.9","0.02","0.26",,"2.46","0.85","127.49","17.05","1.11","0.08","3.79","3.17","0.06",,,,"29.05","23.92","3.16","32.31","68.56","43.08",,,,,,,,,,,,,,,,,,"4.82",,"0.76","0.13",,,,,,,,,,,,,,,,,"27.13",,,"2.36",,"0.91","9.42",,,"4.01","0.45","7.26",,,,,"2.72",,,"29.49","29.49",,"29.49",,"55.73",,,,,,,"4.75","1.8","46.41",,,,"2.4","0.37",,,,,,,"8.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"307.82","194.14",
"Cameroon","","643.79","267.9","0.79","375.1","2.93","0.14","0.49","23.96","7.08","0.05","0.24","0.29","90.59","90.98","0.27",,,"0.36","2.22","8.11","0.18","0.3","0.12",,"0.41","0.13","0.01",,"0.03","4","1.03","3.23","2.26","31.42","59.22",,,,,,"0.27",,"0.23",,,"0.01",,,,,,,,,"0.19","0.09",,"147.3","147.3","49.48","42.69","13.26","29.43",,,,,,,,,"6.79","22.14",,"0.34","2.46",,"0.68","3.3",,,"4.45","2.87","6.79",,,,,"1.25",,,"47.53","47.53",,"47.53",,"49.42",,"0.19",,,,,"10.14","3.77","32.95",,,,,"2.37",,,,,,,"2.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232.66","217.33",
"Cayman Islands","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central African Republic","","241.14","98.64","0.51","141.99",,,"0.09","1.04","3.8",,"0.04","3.01","25.91","6.57",,,,"3.82","0.52","6.08",,"0.35","2.79",,"0.64",,,,,"4.33","5.88","0.81","2.44","30.52","54.69",,,,,,,,,,,,,,,,,,,,"0.32","0.19",,"39.57","39.57","-0.67","-0.67",,"-0.67",,,,,,,,,,"16.35",,"0.33","-7.73",,"0.57","5.99",,,"2.27","1.02","4.48",,"5.36",,,"4.06",,,"28.59","28.59",,"28.59",,"3.46",,"-0.59",,,,,"1.77",,"2.67",,,,,"-0.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.84","56.79",
"Chad","","558.33","355.54","-0.08","202.87","1.01","0.14","19.71","1.72","12.08","0.02","1.38","5.36","41.03","27.93","1.55",,,"5.27","1.13","13.98",,"0.98","8.36",,"2.17",,"1.06",,,"13.19","7.05","16.23","5.57","169.63","118.97",,,,,,"0.24",,"-1.11",,,,,,,,,,,,,"0.79",,"-12.68","-12.68","33.78","20.82",,"20.82",,,,,,,,,"12.96","42.22",,"0.15","2.91",,"0.38","6.06",,,"3.73","12.73","13.35",,,,,"2.91",,,"3.79","3.79",,"3.79",,"16.79",,"5.14",,,,,"4.28","1.2","4.15",,,,,"2.02",,,,,,,"1.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"271.35","141.31",
"Chile","","75.96","60","0.54","15.42","0.45","0.14","0.19","1.23","1.98","0.28",,"0.21","9.6","11.52","0.17",,,"0.17","-1.06","7.9","0.1","0.13","0.2","0.24","13.28",,"0.09","0.01",,"9.56","0.3","1.33","0.59","1.84","10.8",,,,,,"0.49",,,,,,,,,,,,,,"0.05",,,,,,,,,,,,,,,,,,"2.84",,"0.62",,,"0.32","0.87",,,"0.25",,"0.78",,,,,,,,"-0.69","-0.69",,"-0.69",,"2.47",,,,,,,,"2.47",,,,,,,,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.37","33.19",
"China (People's Republic of)","","1141.39","1190.36","-8.12","-40.85","27.97","29.53","12.93","2.05","11.05","0.24","14.73","7.15","364.35","340.88","0.79","1.86",,"0.12","-24.33","141.96","0.63","0.62","5.28","1.18","21.67","31.16","0.49","0.09","0.07","45.78","7.31","3.89","116","52.88","42.89",,,,"0.04",,"1.02",,"-11.35",,,,,,,,,,"0.22",,"1.92","0.03",,,,,,,,,,,,,,,,,"41.02",,"0.95","15.72",,"0.85","7.68",,,"3.57","1.71","10.54",,,,,,,,"-329.76","-329.76",,"-329.76",,"205",,,,,,,,"64.43","122.59",,,"18.13","-0.15",,,,,,,,"27.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1002.79","927.57",
"Chinese Taipei","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colombia","","1059.28","998.72","0.81","59.75","6.5","0.06","0.98","4.55","25.28","0.16","0.27","2.55","22.49","45.24","0.08",,,"1.68","-0.45","-6.69","1.38","2.32","32.47",,"11.6","0.02",,"0.01",,"148.62","25.98","20.03","7.75","652.34","45.87",,,,,,"0.69",,,,,,,,,,,,"0.01",,"0.04","0.07",,,,,,,,,,,,,,,,,"5.25",,"0.5","-0.91",,"0.25","1.03",,,"1.92","0.12","1.26",,,,,"1.08",,,"-0.71","-0.71",,"-0.71",,"9.34",,,,,,,,"8.19",,,,,"-0.04","1.19",,,,,,,"6.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"745.96","294.72",
"Comoros","","50.78","28.11","0.9","21.77",,"0.03",,,"0.29",,,,"22.06",,,,,,,"5.3",,,,,,,,,,"0.05",,,,"0.38","15.23",,,,,,,,,,,,,,,,,,,,"0.55","0.35",,"6.52","6.52","-3.27","-3.56",,"-3.56",,,,,,,,,"0.29","3.43",,,"-0.17",,,"1.81",,,"0.89",,"0.84",,"0.06",,,,,,"-0.73","-0.73",,"-0.73",,"0.59",,,,,,,"-0.02","0.33","0.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.03","22.11",
"Congo","","283.97","226.32","0.23","57.42","2.04",,"0.09","9.67","7.64","0.05","0.08",,"93.15","25.83","0.63",,,,"28.96","0.38","0.01",,,,"0.1","0.11",,,"0.04","44.35","0.62","5.34",,"9.27","26.15",,,,,,"0.02",,,,,"0.01",,,,,,,,,"0.17","0.03",,"3.85","3.85","1.26","1.26",,"1.26",,,,,,,,,,"10.59",,,"2.43",,"0.59","2.41",,,"2.29","1.6","1.27",,,,,,,,"11.5","11.5",,"11.5",,"4.07",,"-0.25",,,,,"2.51",,"3.67",,,,,"-1.86",,,,,,,"2.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"165.23","203.58",
"Cook Islands","","6.22","5.75",,"0.47",,"2.97",,,"0.01",,,,"-0.16",,,,,,,"0.05",,,,"2.88",,,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07",,,,,,"0.07",,,,,,,,,,,,,,,,,,"0.1",,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.1","-0.16",
"Costa Rica","","112.61","98.94","0.18","13.49","1.51",,"0.18","0.45","2.07","0.21",,"0.94","4.69","15.01","0.02",,,,"-0.38","58.29","0.09","0.12","3.8",,"0.69","0.01",,"0.01",,"9.31","1.07","0.35","2.56","-0.55","6.77",,,,"0.01",,"0.1",,,,,,,,,,,,"0.01",,"0.06",,,,,,,,,,,,,,,,,,"3.7",,"0.16",,,"0.02","1.21",,,"0.63","0.92","0.76",,,,,,,,"-0.16","-0.16",,"-0.16",,"3.19",,,,,,,,"3.21","-0.02",,,,,,,,,,,,"1.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.69","38",
"Cote d'Ivoire","","2403.01","1721.06","2.24","679.71","5.94",,"17.75","37.68","43.74","0.04","4","0.55","1199.06","15.08","0.15",,,"0.03","65.97","10.39","0.98","0.42","36.54",,"1.57",,"0.03",,,"50.77","2.97","2.53","0.15","230.66","71.85",,,,,,"0.37",,"1.7",,,,,,,,,,"0.01",,"0.16",,,"290.61","290.61","64.95","59.88",,"59.88",,,,,,,,,"5.07","34.32",,"0.16","2.74",,"0.79","7.61",,,"4.94","2.09","8.43",,"4.29",,,"3.27",,,"185.49","185.49",,"185.49",,"32.49",,"7.61",,,,,"5.64","0.51","17.03",,,,,"1.7",,,,,,,"5.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1565.05","1431.19",
"Croatia","","168.83","35.49","0.16","133.18",,"0.01","5.36","0.04","0.11","0.38","1.18","0.43","4.04","12.58","0.34","0.52",,,"-1.72","-0.66","-1.93",,"0.2",,"3.6","0.01","0.08","0.13","3.73","0.7","0.71","0.08","1.87","3.7","129.94",,,,,,"0.02",,,"0.01",,,,,,,,,,,"0.13",,,,,,,,,,,,,,,,,,"3.24",,"0.39",,,"0.07","1.28",,,,"1.18","0.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.92","30.58",
"Cuba","","112.56","87.09","0.29","25.18",,,"0.06","4.39","7.67","0.33","0.01","0.03","2.65","2.45","0.05","0.02",,"0.14","1.24","3.63",,"0.23","0.1",,"0.79","0.05",,,,"37.72","0.13","4.44","0.95","20.01","16.85",,,,"0.16",,"0.22",,"-0.46",,,,,,,,,,"0.01",,"0.35","0.01",,,,,,,,,,,,,,,,,"4.31",,"0.96",,,"0.1","1.24",,,"0.64","0.14","0.97",,,,,"0.26",,,,,,,,"4.02",,,,,,,"0.19","3.79",,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.6","50.55",
"Cyprus","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Democratic People's Republic of Korea","","65.22","46.64","-0.66","19.24",,"2.55","0.01","0.43","3.6","0.21",,"1.12","0.27","2.72","0.12","0.05",,,"1.34",,,"0.35","1.23",,"4.75","0.05",,,,"2","6.35","5.95","0.05","13.49","3.39",,,,,,,,"-0.72",,,,,,,,,,,,"0.06",,,,,,,,,,,,,,,,,,"13.06",,,"-0.83",,,"0",,,"1.16",,"5.51",,,,,"7.22",,,,,,,,"2.79",,,,,,,"3.27",,,,,,,"-0.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.47","16.3",
"Democratic Republic of the Congo","","2362.35","1100.12","1.81","1260.42","5.9","6.86","2.43","177.02","44.85","0.72","5.42","7.1","30.29","79.42","2.03","0.03","0.06","9.32","12.19","65.7","2.16","3.46","43.36","0.08","28.05","0.06","0.48",,,"42.74","61.65","10.49","225.46","238.69","232.76",,,,,,"0.02",,"1.3",,,,,,,,,,,,"0.22","0.27",,"154.23","154.23","283.13","283.13","131.14","151.99",,,,,,,,,,"95.38",,"0.41","3.28",,"0.93","21.23",,,"8.4","1.01","55.35",,,,,"4.77",,,"401.36","401.36",,"401.36",,"93.56",,"-1.4",,,,,"24.62","3.47","66.87",,,,,,,,,,,,"5.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"696.6","703.18",
"Djibouti","","165.83","97.68","10.77","57.38",,,,,"0.39",,,,"41.97","1.12","0.53",,,,"12.02","28.82",,,,,"0.8",,,,,"2.67","0.2","0.46","2.35","6.35","10.27",,,,,,,,"8.39",,,,,,,,,,,,"0.19","2.19",,"-1.92","-1.92","26.05","20.39",,"20.39",,,,,,,,,"5.66","10.21",,,"0.76",,"0.09","1.22",,,"0.97","1.76","2.02",,,,,"3.39",,,"6.78","6.78",,"6.78",,"5.99",,,"4.63",,,,"0.27","1.18","0.75",,,,,"-0.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.02","60.86",
"Dominica","","35.95","5.16","1.08","29.71",,,,,"2.44",,,,"-1.77","0.01",,,,,,"4.46",,,,"0.02",,,,,,,,,,,"22.55",,,,,,"0.04",,"1.02",,,,,,,,,,"0.01",,"0.01",,,"4.29","4.29","2.15",,,,,,,,,"2.15",,,,"-0.15",,,"-0.22",,,"0.07",,,,,,,,,,,,,"0.87","0.87",,"0.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.14","-1.76",
"Dominican Republic","","139.63","52.15","0.04","87.44","2.6",,"0.01","0.64","2.63","0.01","0.04","0.22","3.38","-2.16","0.02",,,,"-3.5","0.23","6.91",,,,"0.29",,,,,"29.19","0.01","0.01","0.1","14.12","66.14",,,,,,"0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.65",,"0.09","-1.29",,"0.32","1.42",,,"1.25",,"0.83",,,,,"0.03",,,"-0.66","-0.66",,"-0.66",,"19.32",,,,,,,,"1.69","17.87",,,,"-0.24",,,,,,,,"2.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.8","27.96",
"East African Community","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ecuador","","223.56","147.58","0.31","75.67","1.39",,"0.31","12.05","3.24","0.19","0.94","1.43","1.24","24.66",,,,"0.06","-2.36","-11.76","2.75","3.73","1.62","0.09","1.64","0.12",,"0.04",,"48.7","0.56","6.42","-0.16","52.07","62.63",,,,,,"0.26",,,,,,,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,"4.67",,"0.27","-1.47",,"0.06","1.1",,,"0.94","2.43","0.79",,,,,"0.55",,,"-1.13","-1.13",,"-1.13",,"9.5",,,,,,,,"3.29","6.01",,,"0.2",,,,,,,,,"1.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66.93","93.13",
"Egypt","","982.74","580.31","117.47","284.96","0.2","3.01","11.47","-1.54","16.96","0.2","16.49","1.02","111.55","138.84","14.3","0.11",,"0.28","10.13","-18.81","5.57","0.16","17.79",,"0.69","0.02","0.03",,,"20.6","1.74","8.99","35.64","185.07","204.68",,,,"0.23",,"0.1",,"59.8",,,,,,,,,,"0.05",,"0.91","56.38",,,,"-1.34","-5",,"-5",,,,,,,,,"3.66","11.79",,"0.63","-2.71",,"0.46","2.98",,,"2.52","2","3.45",,,,,"2.46",,,"-50.47","-50.47",,"-50.47",,"120.3",,,"74.82",,,,,"15.23","4.13",,,,,"26.12",,,,,,,"0.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"479.38","378.83",
"El Salvador","","292.42","259.85","0.3","32.28","3.17",,"0.72","1.13","3.2","0.15","0.01","0.51","2.42","18.09","0.01",,,"2.72","2.74","-3.82","3.95","13.48","0.4","0.05","0.51",,"0.17",,,"125.68","3.7","1.92","0.03","82.08","24.86",,,,,,"0.18",,,,,,,,,,,,,,"0.11","0.01",,,,,,,,,,,,,,,,,"4.88",,"0.2","0.59",,"0.22","0.98",,,"1.36",,"1.25",,,,,"0.28",,,"-0.84","-0.84",,"-0.84",,"3.38",,,,,,,,"1.31","2.07",,,,,,,,,,,,"3.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.74","171.96",
"Equatorial Guinea","","31.78","25.07","-0.04","6.75","0.01",,"0.01",,"0.43",,,,"2.55","0.04",,,,,,"0.1",,,,,,,,,,"21.77",,,,"0.17","3.14",,,,,,,,"-0.04",,,,,,,,,,,,,,,,,"-0.97","-0.97",,"-0.97",,,,,,,,,,"2.2",,,"-0.14",,,"0.41",,,"1.17",,"0.76",,,,,,,,"-1.73","-1.73",,"-1.73",,"4.11",,"0.26",,,,,,"0.4","3.45",,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.29","24.37",
"Eritrea","","142.62","43.42","14.75","84.45","0.29",,,,"0.56",,"0.56","0.46","0.53","1.43","0.01",,,"0.61","0.83","8.78",,,"3.65",,"9.63",,"0.04",,"0.01","1.78","3.39","1.08","6.45","3.62","42.87",,,,,,"13.25",,"-0.25",,,"0.01",,,,,,,,,"0.44","1.3",,,,"4.8","4.8",,"4.8",,,,,,,,,,"17.1",,"0.36","2.39",,"0.21","8.44",,,"1.84","1.16","2.7",,,,,,,,"4.72","4.72",,"4.72",,"14.96",,"0.29",,,,,"0.69","1.35","12.84",,,,,"-0.21",,,,,,,"0.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.2","19.75",
"Eswatini","","55.77","18.53","-0.65","37.89","1.1","0.41",,,"0.9",,"-1.35","0.3","0.16","-0.24",,,,"0.18","0.05","1.19","0.1","0.38",,"0.11","3.23",,,,,"1.17","0.14","0.02","-3.79","15.57","15.13",,,,,,,,"-0.68",,,,,,,,,,"0.03",,,,,,,"-1.35","-1.35",,"-1.35",,,,,,,,,,"5.63",,,"-0.02",,"1","1.25",,,"1.23",,"0.94",,,,,"1.23",,,"-0.26","-0.26",,"-0.26",,"18.73",,"0.72",,,,,,"0.61","17.4",,,,,,,,,,,,"1.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.84","-3",
"Ethiopia","","3823.76","1818.27","17.85","1987.63","21.98","4.16","12.66","6.3","87.18","1.03","15.37","23.49","38.27","79.82","2.23","0.12","0.28","52.47","53.97","97.76","4.16","1.63","85.9","0.4","37.81","0.27","0.02","0.01",,"94","44.6","5.4","342.92","726.04","202.47",,,,,,"7.89",,"4.94",,,,,,"0.05",,,,"0.04",,"4.02","0.91",,"164.94","164.94","312.93","312.93","5.79","307.14",,,,,,,,,,"83.93",,"0.92","-1.09",,"1.99","17.35",,,"6.1","6.16","35.93",,,,,"16.57",,,"1037.53","1037.53",,"1037.53",,"185.83",,"6.51",,,,,"37.77","5.73","130.47",,,,"3.67","1.68",,,,,,,"21.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1425.96","855.08",
"Fiji","","66.41","49.71","0.09","16.61","0.71","20.07","0.02",,"0.13",,,"0.02","-0.68","0.31",,,,,,"23.23","1.25",,"-0.49","3.33",,,,,,,,,"0.58","1.94","12.8",,,,,,,,,,,,,,,,,,"0.03",,"0.06",,,,,,,,,,,,,,,,,,"3.81",,,,,"0.55","3.26",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.51","-0.24",
"French Polynesia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gabon","","77.95","52.54","0.01","25.4",,,,"-0.98","0.98",,,"0.02","53.95","-3.27",,,,,"0.02","0.08","0.13",,,,"0.02",,,,,"0.43",,,,"1.16","9.22",,,,,,,,,,,,,,,,,,,,"0.01",,,,,"2.99","-0.2",,"-0.2",,,,,,,,,"3.19","3.95",,"0.19",,,"0.59","0.75",,,"0.97","0.73","0.72",,,,,,,,,,,,,"9.24",,,,,,,,"2.34","6.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.92","50.17",
"Gambia","","125.17","21.9","1.08","102.19","0.26",,"-7.53","0.54","1.23","0.01","0.34","0.16","0.34","0.33","0.02",,,"0.23","1.39","11.39","0.02",,"0.71","0.03","0.11",,,,,"2.98","0.92",,"3.73","4.95","15.24",,,,"0.02",,"0.02",,"0.73",,,,,,,,,,"0.04",,"0.18","0.09",,"15.76","15.76","23.48","14.65",,"14.65",,,,,,,,,"8.83","8.07",,,"2.34",,"0.08","2.89",,,"0.98","0.03","1.39",,,,,"0.36",,,"16.31","16.31",,"16.31",,"23.32",,"4.46",,,,,"0.82","1.38","12.81",,,,,"3.85",,,,,,,"0.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23.36","4.17",
"Georgia","","794.07","452.94","24.04","317.09",,,"1.1","0.02","0.77","5.57","2.62","3.24","13.98","67.02","3.71","0.05",,"1.01","2.51","12.31",,"0.12","5.11",,"10.99","11.19","0.11","0.09","0.12","0.85","15.71","8.37","7.25","279.12","167.7",,,,"0.3",,"2.49",,"5.86","0.54",,"0.33",,,"0.75",,,,,,"13.77",,,"-27.7","-27.7",,,,,,,,,,,,,,"8.55",,"0.33","3.15",,"0.01","2.64",,,"0.68","0.96","0.75",,,,,"0.03",,,"155.99","155.99",,"155.99",,"12.54",,,,,,,"0.49","0.65","11.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"382.96","141.38",
"Ghana","","1584.68","820.85","5.88","757.95","26.18","0.47","2.11","5.12","99.8","0.18","88.14","0.18","49.68","61.17","0.12",,,"2.31","1.14","64.8","2.47","0.19","98.33","0.17","2.46","0.13",,,"0.02","24.14","1.29","11.96","153.93","150.54","166.88",,,,"0.01",,"0.57",,"4.34",,,,,,,,,,"0.01",,"0.06","0.89",,"104.32","104.32","106.26","106.26","5.05","101.21",,,,,,,,,,"32.04",,"0.66","5.26",,"0.64","7.66",,,"3.02","1.9","8.22",,,,,"4.68",,,"247.01","247.01",,"247.01",,"101.45",,"2.68",,,,,"12.79","6.18","73.06",,,,"4.01","2.73",,,,,,,"26.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"581.06","488.18",
"Gibraltar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grenada","","45.83","3.29","4.69","37.85",,,,,"2.38",,,,,"0.01",,,,"0.11",,"0.68",,,,,,,,,,,,,"0.03","0.08","14.8",,,,"0.01",,,,"4.68",,,,,,,,,,,,,,,"11.95","11.95","7.56",,,,,,,,,"7.56",,,,"1.24",,,"1.18",,,"0.06",,,,,,,,,,,,,"2.57","2.57",,"2.57",,"-0.27",,,,,,,,,,,,,,"-0.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.18","0.15",
