Recipient,"FakeColumn","Donor(s)","Official Donors, Total","DAC Countries, Total","Non-DAC Countries, Total","Multilateral Agencies, Total","Private Donors, Total","Australia","Austria","Belgium","Canada","Czech Republic","Denmark","Finland","France","Germany","Greece","Hungary","Iceland","Ireland","Italy","Japan","Korea","Luxembourg","Netherlands","New Zealand","Norway","Poland","Portugal","Slovak Republic","Slovenia","Spain","Sweden","Switzerland","United Kingdom","United States","EU Institutions","Azerbaijan","Bulgaria","Croatia","Cyprus","Estonia","Israel","Kazakhstan","Kuwait","Latvia","Liechtenstein","Lithuania","Malta","Qatar","Romania","Russia","Saudi Arabia","Chinese Taipei","Thailand","Timor-Leste","Turkey","United Arab Emirates","Other donor countries","International Monetary Fund, Total","IMF (Concessional Trust Funds)","Regional Development Banks, Total","African Development Bank, Total","African Development Bank [AfDB]","African Development Fund [AfDF]","Asian Development Bank, Total","Asian Development Bank [AsDB]","Inter-American Development Bank, Total","Inter-American Development Bank [IDB]","Asian Infrastructure Investment Bank [AIIB]","Caribbean Development Bank [CarDB]","Council of Europe Development Bank [CEB]","European Bank for Reconstruction and Development [EBRD]","Islamic Development Bank [IsDB]","United Nations, Total","Food and Agriculture Organisation [FAO]","International Atomic Energy Agency [IAEA]","IFAD","International Labour Organisation [ILO]","UNAIDS","UNDP","UNECE","UNEP","UNFPA","UNHCR","UNICEF","UN Institute for Disarmament Research [UNIDIR]","UN Peacebuilding Fund [UNPBF]","UNRWA","UNTA","WFP","World Health Organisation [WHO]","World Tourism Organisation [UNWTO]","World Bank Group, Total","World Bank, Total","International Bank for Reconstruction and Development [IBRD]","International Development Association [IDA]","International Finance Corporation [IFC]","Other Multilateral, Total","Adaptation Fund","Arab Bank for Economic Development in Africa [BADEA]","Arab Fund (AFESD)","Center of Excellence in Finance [CEF]","Central Emergency Response Fund [CERF]","Climate Investment Funds [CIF]","Global Alliance for Vaccines and Immunization [GAVI]","Global Environment Facility [GEF]","Global Fund","Global Green Growth Institute [GGGI]","Green Climate Fund [GCF]","Montreal Protocol","Nordic Development Fund [NDF]","OPEC Fund for International Development [OPEC Fund]","OSCE","Other Multilaterals","Arcadia Fund","Arcus Foundation","BBVA Microfinance Foundation","Bernard van Leer Foundation","Bill & Melinda Gates Foundation","Carnegie Corporation of New York","Charity Projects Ltd (Comic Relief)","Children's Investment Fund Foundation","Citi Foundation","Conrad N. Hilton Foundation","David & Lucile Packard Foundation","Ford Foundation","Gatsby Charitable Foundation","Gordon and Betty Moore Foundation","Grameen Crédit Agricole Foundation","H&M Foundation","IKEA Foundation","Jacobs Foundation","John D. & Catherine T. MacArthur Foundation","La Caixa Banking Foundation","Laudes Foundation","LEGO Foundation","Margaret A. Cargill Foundation","MasterCard Foundation","MAVA Foundation","McKnight Foundation","MetLife Foundation","Michael & Susan Dell Foundation","Oak Foundation","Omidyar Network Fund, Inc.","Rockefeller Foundation","Wellcome Trust","William & Flora Hewlett Foundation","World Diabetes Foundation","Dutch Postcode Lottery","Norwegian Postcode Lottery","People's Postcode Lottery","Swedish Postcode Lottery","G7 Countries, Total","DAC-EU Countries, Total","United Postcode Lotteries, Total"
"Central African Republic","","110.06","54.8","0.08","55.18",,,"0.13","0.03","0.39",,,,"36.58","2.44",,,,,"1.16","0.1",,,"0.55",,"0.49",,,,,"0.1","0.74","0.14",,"11.95","34.47",,,,,,"0",,,,,,,,,,,,,,,"0.08",,"-2.44","-2.44",,,,,,,,,,,,,,"17.52",,,"0.02",,,"4.16",,,"1.58","2.34","2.69",,,,"2.95","3.78",,,"0","0",,"0",,"5.63",,,,,,,,"0.23","5.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.62","41.73",
"Chad","","332.08","163.14","4","164.94",,,,"1.22","1.68","0.01",,"0.87","46.33","31.02","0.04",,,"1.03","1.16","0.66",,"0.43","4.37","0.12",,,,"0",,"3.06","1.49","14.15","8.06","47.44","52.82",,,,,,,,"3.1",,,,,,,,,,,,,"0.9",,"-12.88","-12.88","17.55","8.33",,"8.33",,,,,,,,,"9.22","24.35",,,"0.49",,,"5.72",,,"2.27","3.39","4.77",,,,"3.01","4.7",,,"71.75","71.75",,"71.75",,"11.35",,"8.37",,,,,,"0.87","1.58",,,,,"0.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.35","99.09",
"Chile","","54.11","22.8","0.41","30.9",,"0.04","0.11","2.16","3.52","0.02",,"0.13","15.13","27.44","0.01",,,"0.26","-0.36","-34.58","0.57","0.98","1.35","0.55","0.24",,"0.05","0",,"3.38","0.79","1.69","1.06","-1.74","16.68",,,,,,"0.38",,,,,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,"2.72",,,,,,"0.5",,,"0.21",,"0.45",,,,"1.56",,,,"-0.69","-0.69",,"-0.69",,"12.19",,,,,,,,"4.31","7.77",,,"0.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.47","52.51",
"China (People's Republic of)","","1709.95","1614.79","7.39","87.77",,"37.54","6.62","-4.59","34.91","2.94","16.16","3.48","102.8","260.46","0.27","0.18",,"0.51","-13.74","964.69","25.25","0.98","25.64","2.31","14.75","1.55","0.3",,,"12.67","18.24","7.23","72.15","21.49","49.47",,,,,"0","1.13",,"4.76",,,"0.01",,,,,,,,,"1.4","0.09",,,,,,,,,,,,,,,,,"43.88",,,"5.5",,,"8.96",,,"4.64",,"12.34",,,,"6.1","6.34",,,"-116.73","-116.73",,"-116.73",,"111.15",,,,,,,,"44.53","25.69",,,"41.07","-0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1442.76","506.62",
"Chinese Taipei","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Colombia","","536.03","482.38","0.5","53.15",,"1.07","0.69","3.09","9.16","0.17","0.16","0.53","5.57","20.59","0.01","0.02",,"1.6","2.94","-8.43","0.52","0.53","25.96","0.22","8.5","0.01",,"0",,"9.6","14.08","8.21","2.02","375.56","42.66",,,,,,"0.47",,,,,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,"5.19",,,,,,"1.37",,,"0.79",,"0.97",,,,"2.05","0.01",,,"-0.71","-0.71",,"-0.71",,"6.01",,,,,,,,"4.66","0.51",,,"0.08","0.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"407.41","87.57",
"Comoros","","25.88","13.86","0.13","11.89",,,,"0.15","0.16",,,,"13.49","0.02",,,,,"0.04",,,,,,,,,,,,,,,,"5.19",,,,,,,,,,,,,,,,,,,,,"0.13",,"-0.2","-0.2","0.02",,,,,,,,,,,,"0.02","4.14",,,"0.34",,,"0.86",,,"0.34",,"0.7",,,,"1.9",,,,"1.4","1.4",,"1.4",,"1.34",,,,,,,,"0.32","1.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.71","13.7",
"Congo","","115.81","47.82","0.06","67.93",,,"0.12","-0.75","0.35",,,"0.14","36.1","0.52","0.51",,,,"-1.43","0.31","0.06","0.16","1.28",,"1.73","0.01",,,,"-0.27","3.56","0.2","4.87","0.35","12.97",,,,,,"0.02",,,,,,,,,,,,,,"0.04",,,"7.52","7.52","-0.72","-0.72",,"-0.72",,,,,,,,,,"12.1",,,"-0.13",,,"1.12",,,"0.88","5.69","1.03",,,,"1.6","1.91",,,"29.85","29.85",,"29.85",,"6.21",,"-0.2",,,,,,"0.33",,,,,,"6.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41.07","44.82",
"Cook Islands","","7.55","5.89",,"1.66",,"2.01",,,,,,,"-0.11","0.02",,,,,,"0.17",,,,"3.8",,,,,,,,,,,"1.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.31",,,,,,,,,,,,,,,"0.31",,,,,,,,,"0.16",,,,,,,,"0.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.08","-0.09",
"Costa Rica","","25.76","11.99","0.22","13.55",,,"0.1","0.59","2.89","0.07",,"0.65","5.78","8.91","0.01",,,,"-0.4","-5.24","0.53","0.01","12.18","0.07","4.63",,,"0",,"9.93","1.18","1.09","-15.94","-15.05","6.88",,,,,,"0.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.14",,,,,,"0.52",,,"0.31","1.06","0.58",,,,"0.67",,,,"-0.16","-0.16",,"-0.16",,"3.69",,,,,,,,"2.3","1.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19.05","23.07",
"Cote d'Ivoire","","160.71","196.81","0.24","-36.34",,,"3.04","7.8","4.65","0.02","-0.12","0.62","62.16","14.46","0.66",,,,"49.73","1.9","0.19","1.25","1.93",,"3.04",,"0.1",,,"3.92","1.64","2.19","5.88","31.75","22.69",,,,,,"0.12",,"0.12",,,,,,,,,,,,,,,"-126.63","-126.63","2.27","2.09",,"2.09",,,,,,,,,"0.18","22.25",,,"1.32",,,"4.93",,,"0.98","10.54","3.52",,,,"1.37","-0.41",,,"33.08","33.08",,"33.08",,"10",,"-1.34",,,,,,"0.19","6.03",,,,,"5.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170.53","153.09",
"Croatia","","119.66","87.94","0.53","31.19",,"0.07","4.89","0.12","0.76","0.13","0.26","0.08","3.79","2.43","0.08","0.34",,,"0.67","0.69","0.02","0.12","2.33",,"14.88","0.03","0.01","0.04",,"0.57","6.93","0.49","2.31","45.9","24.11",,,,,"0","0",,,,,,,,,,,,,,"0.53",,,,,"0.89",,,,,,,,,,,"0.89",,"5.82",,,,,,"0.37",,,,"4.5","0.22",,,,"0.73",,,,,,,,,"0.37",,,,,,,,,"0.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.55","25.13",
"Cuba","","99.47","69.76","0.82","28.89",,,"0.1","3.16","8.17",,,"0.5","4.28","2.88","0.13","0",,,"4.18","3.39","0.01",,"1.4",,"4.47",,"0.09",,,"16.57","2.66","3.9","3.32","10.55","4.8",,,,,,"0.31",,"0.48",,,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,"7.13",,,,,,"0.81",,,"0.85","0.41","0.81",,,,"1.27","2.98",,,,,,,,"16.96",,,,,,,,"2.09","6.47",,,,,"8.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.77","39.27",
"Cyprus","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Democratic People's Republic of Korea","","160.85","102.43","10.82","47.6",,"3.26","0.55",,"2.4","0.2",,"1.94","-0.52","7.49",,"0.05",,"0.12","9.03",,,"3.31","0.52","1.11","5.62","0.01",,,,"0.05","5.44","3.9","2.24","55.71","31.4",,,,,,,,"10.79",,,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,"14.68",,,"2.02",,,"0.9",,,"0.7",,"1.05",,,,"2.52","7.49",,,,,,,,"1.52",,,,,,,,"0.37",,,,,,"1.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.35","30.43",
"Democratic Republic of the Congo","","1919.15","1165.16","0.2","753.79",,,"3.04","265.27","20.29","0.07",,"2.7","134.68","59.29","0.32",,,"4.08","23.8","48.47","0.01","1.22","58.75","0.07","18","0.09","0.17",,,"6.09","23.3","4.85","300.97","189.63","249.81",,,,,,,,,,,,,,,,,,,,,"0.2",,"80.75","80.75","135.12","135.12","93.09","42.03",,,,,,,,,,"53.67",,,,,,"11.66",,,"4.76","15.15","18.72",,,,,"3.38",,,"228.56","228.56",,"228.56",,"5.88",,"-2.61",,,,,,"0.14","8.89",,,,,"-0.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"777.13","883.84",
"Djibouti","","64.33","39.51","-2.59","27.41",,,,"0.01","0.38",,,"0.03","24.51","0.29",,,,,"0.86","7.16","0.09",,,,"0.03",,,,,,,,,"6.15","5.6",,,,,,,,"-4.35",,,,,,,,,,,,,"1.76",,,,"2.06","1.98",,"1.98",,,,,,,,,"0.08","8.15",,,"-0.04",,,"0.75",,,"0.3","3.41","0.86",,,,"1.36","1.51",,,"11.27","11.27",,"11.27",,"0.33",,,,,,,,"0.19",,,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.35","25.7",
"Dominica","","29.4","10.74","0.2","18.46",,,,,"0.23",,,,"-0.19","0.05",,,,,,"14.21","0.06",,"0.01",,,,,,,,,,"-3.63",,"3.39",,,,,,"0.03",,"0.17",,,,,,,,,,,,,,,"0.91","0.91","10.03",,,,,,,,,"10.03",,,,"-0.08",,,"-0.29",,,"0.13",,,,,,,,,"0.08",,,,"4.04","4.04",,"4.04",,"0.17",,,,,,,,"0.19",,,,,,"-0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.67","-3.76",
"Dominican Republic","","104.11","84.59",,"19.52",,,"0.01","0.35","2.83","0.02","0.03","0.23","6.6","10.48",,,,"0.16","3.78","15.26","0.12",,"1.89",,"0.64",,,,,"45.08","0.13","0.92","0.16","-4.1","18.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.27",,,"-0.56",,,"0.62",,,"0.79","0.09","0.89",,,,"1.27","0.17",,,"-0.66","-0.66",,"-0.66",,"-1.13",,,,,,,,"0.03","1.07",,,,"-0.09","-2.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.01","68.92",
"East African Community","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ecuador","","184.35","158.17","0.19","25.99",,,"0.42","17.8","7.76","0.14","0.73","0.61","1.45","14.33",,,,"0.15","1.93","-2.68","-0.49","0.48","12.88","0.03","2.41","0.02",,"0.01",,"31.47","1.25","7.76","-14.77","74.48","15.99",,,,,,"0.16",,,,,,,,,,,,,,"0.03",,,,,,,,,,,,,,,,,,"3.82",,,"-1.85",,,"0.9",,,"1.1","0.47","1.27",,,,"1.82","0.11",,,"-1.13","-1.13",,"-1.13",,"7.31",,,,,,,,"6.67",,,,"0.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.5","68.9",
"Egypt","","1502.84","1177.95","63.75","261.14",,"5.46","18.24","-0.88","10.59","0.1","22.13","3.94","109.17","107.25","1.1","0",,"0.02","18.84","64.85","2.2","0.13","9.78","0.01","0.66","0.05",,"0.01",,"19.79","1.67","1.62","76.75","704.47","183.9",,,,,,,,"1.19",,,,,,,,,,,,"0.26","62.3",,,,"20.67","18.1",,"18.1",,,,,,,,,"2.57","18.95",,,"3.26",,,"1.16",,,"2.4","2.73","2.74",,,,"2.77","3.89",,,"36.17","36.17",,"36.17",,"1.45",,,,,,,,"1.1","0.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1091.92","388.09",
"El Salvador","","237.34","202.25","0.32","34.77",,,"1.25","2.32","4.79","0.18","0.58","0.48","3.62","12.66",,,,"2","4.47","2.34","0.34","6.94","6.46","0.03","1.08",,,,,"27.47","7.67","2.63","0.18","114.76","22.08",,,,,,"0.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.04",,,"3.96",,,"0.48",,,"0.58",,"0.61",,,,"1.27","1.14",,,"-0.84","-0.84",,"-0.84",,"5.49",,,,,,,,"0.06","5.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.82","76.28",
"Equatorial Guinea","","29.15","23.08","0.01","6.06",,,"0.01",,"0.21",,,,"4.72",,"0.01",,,,,"0.01",,,,,,,"0.05",,,"17.99",,"0.05",,"0.03","3.75",,,,,,"0.01",,,,,,,,,,,,,,,,,"-0.27","-0.27","-0.1","-0.1",,"-0.1",,,,,,,,,,"3.52",,,"-0.19",,,"0.49",,,"0.91",,"0.62",,,,"1.69",,,,"-0.8","-0.8",,"-0.8",,"-0.04",,"-0.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.97","22.78",
"Eritrea","","263.52","177.47","-4.54","90.59",,"0.81","0.17","0.37","5.15",,"7.17","1.63","0.81","4.35","0.78",,,"2.5","16.41","1.61",,,"12.5","0.16","18.63",,,,,"0.2","3.2","0.97","5.04","95.01","11.15",,,,,,"0.07",,"-3.83",,,,,,,,,,,,,"-0.78",,,,"20.6","20.6",,"20.6",,,,,,,,,,"13.7",,,"0.93",,,"2.38",,,"1.02","3.3","1.59",,,,"2.02","2.46",,,"42.03","42.03",,"42.03",,"3.11",,"-1.41",,,,,,"0.89","4.49",,,,,"-0.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.38","55.13",
"Eswatini","","21.92","7.31","0.22","14.39",,"0.05",,,"0.61",,"-1.8","0.07","0.08","-3.11",,,,"0.3","2.67","4.86","0.06",,"0.28","0.02","0.38",,,,,,"0.18",,"1.43","1.23","9.63",,,,,,"0.01",,"0.21",,,,,,,,,,,,,,,,,"-0.67","-0.67",,"-0.67",,,,,,,,,,"2.96",,,"0.23",,,"0.4",,,"0.52",,"1.15",,,,,"0.66",,,"-0.25","-0.25",,"-0.25",,"2.72",,"-0.07",,,,,,"0.13","2.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.77","0.1",
"Ethiopia","","1830.3","1036.26","25.62","768.42",,"1.88","4.3","9.44","59.48","0.69","2.62","9.06","26.25","126.09","1.59","0.05",,"42.44","11.21","33.33","2.07","0.44","57.52","0.8","34.04","8.7","0.01","0.01",,"0.81","50.76","3.24","147.13","402.3","112.65",,,,,,"25.45",,"-0.2",,,,,,,,,,,,"0.2","0.17",,"21.88","21.88","83.33","83.33","19.43","63.9",,,,,,,,,,"65.36",,,"8",,,"10.97",,,"4.6","8.84","18.62",,,,"4.5","9.83",,,"476.32","476.32",,"476.32",,"8.88",,"-0.77",,,,,,"1.93",,,,,"2.19","5.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"805.79","499.12",
"Fiji","","65.53","36.8","0.01","28.72",,"15.77",,,"0.26",,,,"1.72","0.03","0.08",,,"0.04",,"14.15","0.42",,"-0.08","2.76","0.03",,,,,,,,,"1.62","21.88",,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.63",,,,,,"1.17",,,"1.4",,"2.29",,,,"1.77",,,,,,,,,"0.21",,,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.78","1.79",
"French Polynesia","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gabon","","40.04","23.55","0","16.49",,,"0.01","0.5","1.74",,,,"13.73","1",,,,,"0.1","2.69","0.04",,"0.75",,"0.07",,,,,"0.04",,,,"2.88","9.61",,,,,,"0",,,,,,,,,,,,,,,,,,,"-1.56","-0.2",,"-0.2",,,,,,,,,"-1.36","6.68",,,,,,"0.52",,,"0.22","3.38","0.62",,,,"1.94",,,,,,,,,"1.76",,"-0.63",,,,,,"0.17","2.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.14","16.13",
"Gambia","","61.34","11.71","5.78","43.85",,,"0.1","0.27","0.93",,"0.03","0.07","0.15","1.89","0.01",,,"0.48","0.01","2.66","0.07",,"0.46","0.05","0.26",,,,,,"0.56",,"0.49","3.22","3.5",,,,,,,,"0.19",,,,,,,,,,,,,"5.59",,"-11.19","-11.19","10.66","7.8",,"7.8",,,,,,,,,"2.86","9.03",,,"1.9",,,"2.08",,,"0.72","0.48","0.91",,,,"2","0.94",,,"19.45","19.45",,"19.45",,"12.4",,"4.62",,,,,,"0.49","2.72",,,,,"4.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.35","4.52",
"Georgia","","314.21","211.25","7.85","95.11",,,"4.32","0.56","2.48","1.36","0.15","1.62","3.92","58.42","4.63","0.05",,"0.28","1.92","10.59","0.04","0.07","7.53",,"4.84","0.25","0.15","0.47",,"0.09","4.12","8.01","3.12","92.26","36.15",,,,,"0.15","1.66",,"1.36",,,"0.08",,,,,,,,,"4.6",,,"-20.36","-20.36","2.68",,,,,,,,,,,"2.68",,"10.12",,,"2.88",,,"1.81",,,"0.49","3.43","0.73",,,,"0.74","0.04",,,"64.38","64.38",,"64.38",,"2.14",,,,,,,,"1.78","0.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172.71","93.03",
"Ghana","","1419.01","928.59","6.5","483.92",,"0.26","0.47","2.68","48.54","0.06","59.72","0.18","74.52","65.56","0.03",,,"1.13","2.74","115.42","15.22","0.05","152.58","0.07","1.73","0.02",,"0",,"19.08","0.46","7.63","280.03","80.41","63.52",,,,,,"0.01",,"5.12",,,,,,,,,,,,,"1.37",,"15.45","15.45","61.59","61.59","13.92","47.67",,,,,,,,,,"25.07",,,"7.69",,,"4.08",,,"2.28","4.61","3.9",,,,"1.76","0.75",,,"288.09","288.09",,"288.09",,"30.2",,"6.17",,,,,,"2.11","4.08",,,,"4.08","13.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"667.22","659.31",
"Gibraltar","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grenada","","15.6","10.57","-0.5","5.53",,,,,"3.3","0.02",,,"0.03","0.03","0.1",,,"0.31",,"4.92","0.05",,"0.32",,,,,,,"0.37",,,"0.75","0.37","2.07",,,,,,,,"-0.5",,,,,,,,,,,,,,,,,"2.02",,,,,,,,,"2.02",,,,"0.33",,,"0.24",,,"0.07",,,,,,,,,"0.02",,,,"1.07","1.07",,"1.07",,"0.04",,,,,,,,"0.19",,,,,,"-0.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.4","1.93",
"Guatemala","","233.51","204.58","0.14","28.79",,,"6.77","4.07","7.56","0.02","3.67","2.13","2.41","23.29",,,,"0.56","0.05","25.37","0.89","0.12","20.92","0.09","12.97",,,,,"22.39","16.02","2.05","-0.31","53.54","23.26",,,,,,"0.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.81",,,"0.77",,,"0.75",,,"0.58",,"1.09",,,,"1.18","0.44",,,,,,,,"0.72",,,,,,,,"0.64","1.53",,,,,"-1.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.91","102.11",
"Guinea","","274.81","178.42","-0.02","96.41",,"0.22","0.67","1.77","7.97","0.06",,"0.07","72.32","20.21",,,,"0.15","0.12","16.5",,"0.63","3.23",,"1.62","0.02",,,,,"1.4","0.64","3.17","47.65","37.57",,,,,,,,"-0.06",,,,,,,,,,,,,"0.04",,"-19.07","-19.07","6.44","3.39",,"3.39",,,,,,,,,"3.05","23.51",,,"1.86",,,"1.11",,,"1.95","11.22","2.78",,,,"2.07","2.52",,,"35.84","35.84",,"35.84",,"12.12",,"0.57",,,,,,"1.63","2.21",,,,,"7.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167.94","103.82",
"Guinea-Bissau","","77.85","28.6",,"49.25",,,"0.11","0.27","0.72",,,,"5.38","0.8",,,,,"1.29","0.01","0.03","0.04","3.29",,"0.06","0.01","12.13",,,"1.46","2.37","0.52",,"0.11","14.12",,,,,,,,,,,,,,,,,,,,,,,"-3.11","-3.11","2.06","2.06",,"2.06",,,,,,,,,,"8.36",,,,,,"2.56",,,"0.36",,"1.3",,,,"1.97","2.17",,,"25.55","25.55",,"25.55",,"2.27",,,,,,,,"1.46","0.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.31","27.15",
"Guyana","","101.34","70.31","0","31.03",,,,"0.04","7.54",,,"0.03","1.92","5.12",,,,,"0.02","10.72","0.01","0.02","4.85",,"0.03",,,,,,"0.01",,"20.29","19.71","9.42",,,,,,"0",,,,,,,,,,,,,,,,,"2.71","2.71","11.45",,,,,,,,,"11.45",,,,"3.03",,,"0.59",,,"1.13",,,,,"0.81",,,,"0.5",,,,"5.94","5.94",,"5.94",,"-1.52",,,,,,,,,,,,,,"-1.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.32","32.3",
"Haiti","","280.06","209.16","0.02","70.88",,,,"5.99","37.35","0.02",,"0.39","25.03","7.47","0.12",,,"1.89","1.75","5.91","0.09","1.02","7.12","0.07","6.96",,"0.29",,,"4.51","2.23","6.2","3.52","91.23","42.95",,,,,,"0.02",,,,,,,,,,,,,,,,,"-4.49","-4.49",,,,,,,,,,,,,,"18.16",,,"-0.1",,,"3.77",,,"1.77",,"4.21",,,,"1.64","6.87",,,"-0.84","-0.84",,"-0.84",,"15.1",,,,,,,,"0.22","16.42",,,,,"-1.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172.26","61.35",
"Honduras","","539.57","332.69","0.72","206.16",,,"0.03","1.3","9.37","0.01","-0.02","1.24","21.3","26.14","0.01",,,"3.05","19.62","31.34","4.29","0.09","16.11",,"1.84",,,,,"54","27.66","2","1.23","112.08","47.96",,,,,,"0.07",,"0.65",,,,,,,,,,,,,,,"20.96","20.96",,,,,,,,,,,,,,"9.37",,,"2.91",,,"1.04",,,"1.2",,"1.37",,,,"0.74","2.11",,,"113.42","113.42",,"113.42",,"14.45",,,,,,,,"2.47","10.07",,,,"2.97","-1.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221.08","171.77",
"Hong Kong (China)","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
